Object Number;Is Highlight;Is Timeline Work;Is Public Domain;Object ID;Gallery Number;Department;AccessionYear;Object Name;Title;Culture;Period;Dynasty;Reign;Portfolio;Constituent ID;Artist Role;Artist Prefix;Artist Display Name;Artist Display Bio;Artist Suffix;Artist Alpha Sort;Artist Nationality;Artist Begin Date;Artist End Date;Artist Gender;Artist ULAN URL;Artist Wikidata URL;Object Date;Object Begin Date;Object End Date;Medium;Dimensions;Credit Line;Geography Type;City;State;County;Country;Region;Subregion;Locale;Locus;Excavation;River;Classification;Rights and Reproduction;Link Resource;Object Wikidata URL;Metadata Date;Repository;Tags;Tags AAT URL;Tags Wikidata URL
96.17.31;False;False;True;827;774;The American Wing;1896;Vase;Vase;American;;;;;16254216254;Designer|Maker;Designed by| ;Louis Comfort Tiffany|Tiffany Glass and Decorating Company;American, New York 1848–1933 New York|American, 1892–1902; | ;Tiffany, Louis Comfort|Tiffany Glass and Decorating Company;American| ;1848      |1892      ;1933      |1902      ;|;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331512;https://www.wikidata.org/wiki/Q312950|;1893–96;1893;1896;Favrile glass;H. 4 1/8 in. (10.5 cm);Gift of H. O. Havemeyer, 1896;Made in;;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/827;;;Metropolitan Museum of Art, New York, NY;;;
51.121.13;False;True;False;828;743;The American Wing;1951;Bowl;Bowl;American;;;;;162542363;Designer|Maker;Designed by| ;Louis Comfort Tiffany|Tiffany Furnaces;American, New York 1848–1933 New York|New York; | ;Tiffany, Louis Comfort|Tiffany Furnaces;American| ;1848      |          ;1933      |9999      ;|;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500330299;https://www.wikidata.org/wiki/Q312950|;ca. 1908;1905;1911;Favrile glass;H. 6 5/16 in. (16 cm);Gift of Louis Comfort Tiffany Foundation, 1951;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/828;https://www.wikidata.org/wiki/Q83560033;;Metropolitan Museum of Art, New York, NY;;;
51.121.29;False;True;False;829;743;The American Wing;1951;Bowl;Bowl;American;;;;;16254016254;Maker|Designer; |Designed by;Tiffany Glass and Decorating Company|Louis Comfort Tiffany;American, 1892–1902|American, New York 1848–1933 New York; | ;Tiffany Glass and Decorating Company|Tiffany, Louis Comfort; |American;1892      |1848      ;1902      |1933      ;|;http://vocab.getty.edu/page/ulan/500331512|http://vocab.getty.edu/page/ulan/500030415;|https://www.wikidata.org/wiki/Q312950;1898–1902;1898;1902;Enamel on copper;6 1/8 x 9 1/2 x 9 1/2 in. (15.6 x 24.1 x 24.1 cm);Gift of Louis Comfort Tiffany Foundation, 1951;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/829;https://www.wikidata.org/wiki/Q83560035;;Metropolitan Museum of Art, New York, NY;Fruit;http://vocab.getty.edu/page/aat/300011868;https://www.wikidata.org/wiki/Q1364
51.121.32;False;False;False;830;743;The American Wing;1951;Vase;Vase;American;;;;;1,62542E+14;Designer|Maker|Maker;Designed by| | ;Louis Comfort Tiffany|Tiffany Glass and Decorating Company|(Stourbridge Glass Company);American, New York 1848–1933 New York|American, 1892–1902| ; | | ;Tiffany, Louis Comfort|Tiffany Glass and Decorating Company|Stourbridge Glass Company;American| | ;1848      |1892      |          ;1933      |1902      |9999      ;||;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331512|;https://www.wikidata.org/wiki/Q312950||;1898–1902;1898;1902;Enamel on copper;"H. 2 1/4 in. (5.7 cm); Diam. 3 1/4 in. (8.3 cm)";Gift of Louis Comfort Tiffany Foundation, 1951;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/830;;;Metropolitan Museum of Art, New York, NY;;;
51.121.34;False;False;False;831;774;The American Wing;1951;Bowl;Bowl;American;;;;;1,62542E+14;Designer|Maker|Maker;Designed by| | ;Louis Comfort Tiffany|Tiffany Glass and Decorating Company|(Stourbridge Glass Company);American, New York 1848–1933 New York|American, 1892–1902| ; | | ;Tiffany, Louis Comfort|Tiffany Glass and Decorating Company|Stourbridge Glass Company;American| | ;1848      |1892      |          ;1933      |1902      |9999      ;||;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331512|;https://www.wikidata.org/wiki/Q312950||;1898–1902;1898;1902;Enamel on copper;2 1/4 x 3 11/16 x 3 11/16 in. (5.7 x 9.4 x 9.4 cm);Gift of Louis Comfort Tiffany Foundation, 1951;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/831;;;Metropolitan Museum of Art, New York, NY;;;
51.121.43;False;False;False;832;774;The American Wing;1951;Bowl;Bowl;American;;;;;16254216254;Designer|Maker;Designed by| ;Louis Comfort Tiffany|Tiffany Glass and Decorating Company;American, New York 1848–1933 New York|American, 1892–1902; | ;Tiffany, Louis Comfort|Tiffany Glass and Decorating Company;American| ;1848      |1892      ;1933      |1902      ;|;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331512;https://www.wikidata.org/wiki/Q312950|;1898–1902;1898;1902;Enamel on copper;1 1/2 x 2 x 2 in. (3.8 x 5.1 x 5.1 cm);Gift of Louis Comfort Tiffany Foundation, 1951;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/832;;;Metropolitan Museum of Art, New York, NY;;;
33120127;False;False;False;833;774;The American Wing;1933;Bowl;Bowl;American or Irish;;;;;126;Maker;Marked by;W. T.; ; ;W. T.; ;          ;9999;;;;1730–75;1730;1775;Silver;"Overall: 3 7/8 x 6 1/2 in. (9.8 x 16.5 cm); 13 oz. (405.9 g)";;;;;;;;;;;;;;;;;;;;;
"Foot diameter: 4 5/16 in. (11 cm)""";Bequest of Alphonso T. Clearwater, 1933;Possibly made in|Possibly made in;;;;Ireland|United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/833;;;Metropolitan Museum of Art, New York, NY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1980452;False;False;False;834;774;The American Wing;1980;Bowl;Bowl;American;;;;;16259416512;Maker|Manufacturer; |Manufactured by;Albert R. Valentien|Rookwood Pottery Company;American, Cincinnati, Ohio 1862–1925 San Diego, California|American, Cincinnati, Ohio 1880–1967; | ;Valentien, Albert R.|Rookwood Pottery Company;American|American;1862      |1880      ;1925      |1967      ;|;http://vocab.getty.edu/page/ulan/500330456|http://vocab.getty.edu/page/ulan/500331050;https://www.wikidata.org/wiki/Q21288400|https://www.wikidata.org/wiki/Q7366233;1882;1882;1882;Earthenware;"H. 3 15/16 in. (10 cm); Diam. 10 in. (25.4 cm)";Purchase, Sansbury-Mills Fund and Bequest of Herbert L. Pratt, by exchange, 1980;Made in;Cincinnati;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/834;;;Metropolitan Museum of Art, New York, NY;;;
1970.235.1;False;False;False;836;774;The American Wing;1970;Bowl;Bowl;American;;;;;126;Maker; ;Whiting Manufacturing Company;American, Attleboro, Massachusetts, 1866–1926; ;Whiting Manufacturing Company ; ;1866;1926;;http://vocab.getty.edu/page/ulan/500330428;;ca. 1900;1897;1900;Silver with gilt interior;"5 1/16 x 11 1/4 in. (12.9 x 28.6 cm); 39 oz. 8 dwt. (1226.2 g)";Purchase, Mr. and Mrs. Marshall P. Blankarn Gift, 1970;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/836;;;Metropolitan Museum of Art, New York, NY;;;
66.10.12;False;False;True;838;774;The American Wing;1966;Bowl;Bowl;American, Shaker;;;;;87377126;Maker|Maker; | ;United Society of Believers in Christ’s Second Appearing (“Shakers”)|Isaac N. Youngs;American, active ca. 1750–present|1793–1865; | ;United Society of Believers in Christ’s Second Appearing|Youngs, Isaac N.; | ;1750      |1793      ;9999      |1865      ;|;(not assigned)|;https://www.wikidata.org/wiki/Q1370167|;1810–65;1810;1865;"Wood; Poplar";3 1/4 x 15 1/8 x 8 5/8 in. (8.3 x 38.4 x 21.9 cm);Friends of the American Wing Fund, 1966;Made in;New Lebanon;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/838;;;Metropolitan Museum of Art, New York, NY;;;
1984.288.2;False;False;False;839;774;The American Wing;1984;Bowl;Bowl;American;;;;;16194;Maker; ;Gorham Manufacturing Company;American, Providence, Rhode Island, 1831–present; ;Gorham Manufacturing Company;American;1831;9999;;http://vocab.getty.edu/page/ulan/500331814;https://www.wikidata.org/wiki/Q48386771;1899;1899;1899;Silver and gilding;"Overall: 2 1/2 x 5 3/8 in. (6.4 x 13.7 cm); 10 oz. 8 dwt. (323.7 g)";;;;;;;;;;;;;;;;;;;;;
"Base: Diam. 3 3/4 in. (9.5 cm)""";Gift of Mrs. Hugh J. Grant, in memory of her husband, Hugh J. Grant, 1984;Made in;Providence;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/839;;;Metropolitan Museum of Art, New York, NY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10149108;False;False;True;840;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/840;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149109;False;False;True;841;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/841;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149110;False;False;True;842;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/842;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149111;False;False;True;843;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/843;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149112;False;False;True;844;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/844;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149113;False;False;True;845;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/845;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149114;False;False;True;846;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/846;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149115;False;False;True;847;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/847;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149116;False;False;True;848;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/848;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149117;False;False;True;849;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/849;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149118;False;False;True;850;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/850;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149119;False;False;True;851;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/851;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149120;False;False;True;852;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/852;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149121;False;False;True;853;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/853;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149122;False;False;True;854;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/854;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149123;False;False;True;855;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/855;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149124;False;False;True;856;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/856;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149125;False;False;True;857;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1750–75;1750;1775;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/857;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149126;False;False;True;858;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/858;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149127;False;False;True;859;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/859;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149128;False;False;True;860;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/860;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149129;False;False;True;861;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/861;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149130;False;False;True;862;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/862;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149131;False;False;True;863;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/863;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149132;False;False;True;864;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/864;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
10149133;False;False;True;865;774;The American Wing;1910;Bowl;Bowl;Chinese, for American market;;;;;;;;;;;;;;;;;;1785–90;1785;1790;Porcelain;Diam. 6 1/4 in. (15.9 cm);Bequest of James T. Woodward, 1910;Made in;;;;China;;;;;;;;;http://www.metmuseum.org/art/collection/search/865;;;Metropolitan Museum of Art, New York, NY;Birds|Coat of Arms;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300126352;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q14659
